id,family_id,code,sku,name,image,slug,parent,is_enabled,values,associations,created_at,updated_at
27,386,85087c6a-261b-435b-a40d-81a0e34d8754,10643171,Philips 227E3QPHSU,8/b/4/0/8b40b03b27f6af0ce0ce9afca4d06212b956def0_10643171_Philips.jpg,philips-227e3qphsu,,true,"{""picture"":""8\/b\/4\/0\/8b40b03b27f6af0ce0ce9afca4d06212b956def0_10643171_Philips.jpg"",""name"":""Philips 227E3QPHSU"",""display_diagonal"":{""amount"":""22"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""15 \u0430\u0432\u0433. 2011"",""display_srgb"":true,""display_color"":false,""response_time"":7.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
28,386,0aefd165-30d0-4381-b4d0-78828e39c056,10643196,Philips 196V3LSB,,philips-196v3lsb,,true,"{""name"":""Philips 196V3LSB"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""15 \u0430\u0432\u0433. 2011"",""display_srgb"":true,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
29,385,a0469dd8-4304-4696-8714-445d1c66e08a,10645955,OKI MC851DN,2/d/0/8/2d0842a93a4d30e6a0607a70de1a118c7170b61f_10645955_9731.jpg,oki-mc851dn,,true,"{""maximum_print_size"":""A3 (297 x 420 mm)"",""multifunctional_functions"":[""Copy"",""Print"",""Scan""],""picture"":""2\/d\/0\/8\/2d0842a93a4d30e6a0607a70de1a118c7170b61f_10645955_9731.jpg"",""name"":""OKI MC851DN"",""weight"":{""amount"":""68"",""unit"":""\u043a\u0433""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
30,386,9a43b6c8-aa24-42d8-993a-6c4d6a576ea9,10646015,DELL U2412M,5/3/a/5/53a5d4bcae0dd7fd4c490c3ec343877beaf73348_10646015_963.jpg,dell-u2412m,,true,"{""picture"":""5\/3\/a\/5\/53a5d4bcae0dd7fd4c490c3ec343877beaf73348_10646015_963.jpg"",""name"":""DELL U2412M"",""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":8.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
31,386,0b53a23d-f553-427c-9c23-856871208c30,10646908,ASUS VS197D,2/8/2/e/282e6be90eb26185a2f42f1e4f5a18342724b646_10646908_5974.jpg,asus-vs197d,,true,"{""picture"":""2\/8\/2\/e\/282e6be90eb26185a2f42f1e4f5a18342724b646_10646908_5974.jpg"",""name"":""ASUS VS197D"",""weight"":{""amount"":""3"",""unit"":""\u043a\u0433""},""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
212,377,1ca5a399-ccf9-4e4f-a8a7-b6d4e5c7bf06,1111111216,Black-breasted jacket,,black-breasted-jacket-3,dionysos,true,"{""size"":""XL"",""color"":""Yellow"",""supplier"":""zaro"",""wash_temperature"":""80\u00b0"",""price"":{""EUR"":1099.0},""name"":""Black-breasted jacket""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:25,2023-06-11 17:26:25
32,386,c4103ef1-f17e-498d-881d-c463238b4b9e,10646929,AOC e2350Sda,2/8/7/5/28753903e2b9c0d54672f85ec11f92fe5684ccfa_10646929_3544.jpg,aoc-e2350sda,,true,"{""picture"":""2\/8\/7\/5\/28753903e2b9c0d54672f85ec11f92fe5684ccfa_10646929_3544.jpg"",""name"":""AOC e2350Sda"",""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
33,386,792fa218-411f-41a1-90c1-3b0e746fd003,10646931,AOC e2352Phz,f/f/a/7/ffa75fcc14cbc94c8eef5c26ec5e1a689316e4a1_10646931_5446.jpg,aoc-e2352phz,,true,"{""picture"":""f\/f\/a\/7\/ffa75fcc14cbc94c8eef5c26ec5e1a689316e4a1_10646931_5446.jpg"",""name"":""AOC e2352Phz"",""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:07,2023-06-11 17:26:07
34,387,60e5491f-fb7c-4007-bfdc-b1d2615eef91,10649473,ION Film2SD Rapid Feeder,b/2/8/6/b286dadbf0988860d5d0297d944c25a8aeef580e_10649473_8098.jpg,ion-film2sd-rapid-feeder,,true,"{""picture"":""b\/2\/8\/6\/b286dadbf0988860d5d0297d944c25a8aeef580e_10649473_8098.jpg"",""name"":""ION Film2SD Rapid Feeder"",""release_date"":""18 \u0430\u0432\u0433. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:08,2023-06-11 17:26:08
35,387,242bc23f-ce9a-4875-a84d-1ef073f8e84e,10655295,Kodak i2800 for Govt,4/e/8/2/4e826df1cc7ef6fc5580555720ab305ce85051a1_15743_10655295_2946.jpg,kodak-i2800-for-govt,,true,"{""picture"":""4\/e\/8\/2\/4e826df1cc7ef6fc5580555720ab305ce85051a1_15743_10655295_2946.jpg"",""name"":""Kodak i2800 for Govt"",""release_date"":""18 \u0430\u0432\u0433. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:08,2023-06-11 17:26:08
36,387,520b03aa-f2ee-4bb2-87df-5661a0760036,10655470,Canon imageFormula DR-C125,d/6/f/8/d6f8c4c1abd7bdf135985d899bab0e71cbff1e43_10655470_4868.jpg,canon-imageformula-dr-c125,,true,"{""picture"":""d\/6\/f\/8\/d6f8c4c1abd7bdf135985d899bab0e71cbff1e43_10655470_4868.jpg"",""name"":""Canon imageFormula DR-C125"",""release_date"":""18 \u0430\u0432\u0433. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:08,2023-06-11 17:26:08
37,386,a5fc7e1f-cc0e-4a47-b579-5d34d6d1cc6c,10660721,Samsung S19A450MW,9/d/0/8/9d085e304f5291871ceaccdb47d4409d3247eebb_15743_10660721_6413.jpg,samsung-s19a450mw,,true,"{""picture"":""9\/d\/0\/8\/9d085e304f5291871ceaccdb47d4409d3247eebb_15743_10660721_6413.jpg"",""name"":""Samsung S19A450MW"",""display_diagonal"":{""amount"":""19"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:08,2023-06-11 17:26:08
38,387,ac002fad-7e99-4b31-90b0-536db7043ec6,10661721,Kodak i2600 for Govt,d/6/e/7/d6e72f53b6220c76de7937fdcb4109403439d014_15743_10661721_4414.jpg,kodak-i2600-for-govt,,true,"{""picture"":""d\/6\/e\/7\/d6e72f53b6220c76de7937fdcb4109403439d014_15743_10661721_4414.jpg"",""name"":""Kodak i2600 for Govt"",""release_date"":""18 \u0430\u0432\u0433. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:08,2023-06-11 17:26:08
39,386,57b5002c-23b6-45a3-8918-744b01526449,10663527,ASUS PA238Q,9/b/6/8/9b6822788f6b1597e08ae12cbb04ef9741458cfa_10663527_2426.jpg,asus-pa238q,,true,"{""picture"":""9\/b\/6\/8\/9b6822788f6b1597e08ae12cbb04ef9741458cfa_10663527_2426.jpg"",""name"":""ASUS PA238Q"",""display_diagonal"":{""amount"":""23"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":true,""display_color"":false,""response_time"":6.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:08,2023-06-11 17:26:08
40,385,5324eece-8708-4e7b-9f10-d353d388008c,10668550,Samsung SCX-4728FD multifunctional,9/4/4/f/944fd1e8f06bac0f7de3b1f60b585f5847364a07_10668550_747.jpg,samsung-scx-4728fd-multifunctional,,true,"{""maximum_print_size"":""Legal (216 x 356 mm)"",""multifunctional_functions"":[""Scan""],""picture"":""9\/4\/4\/f\/944fd1e8f06bac0f7de3b1f60b585f5847364a07_10668550_747.jpg"",""name"":""Samsung SCX-4728FD multifunctional"",""release_date"":""18 \u0430\u0432\u0433. 2011"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
41,386,1e4f1305-5f43-4630-af03-a5a9976793b5,10672501,Toshiba PA3923E-2LC3,9/8/b/5/98b50cf31e4fd89dcf9d4b31a8c91b30942d34d1_10672501_596.jpg,toshiba-pa3923e-2lc3,,true,"{""picture"":""9\/8\/b\/5\/98b50cf31e4fd89dcf9d4b31a8c91b30942d34d1_10672501_596.jpg"",""name"":""Toshiba PA3923E-2LC3"",""display_diagonal"":{""amount"":""14"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""18 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":16.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
42,391,8d7945ac-2700-4181-ae4f-9638ab5327d9,10684896,Logitech C110,,logitech-c110,,true,"{""name"":""Logitech C110"",""total_megapixels"":""1.3"",""release_date"":""19 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
227,388,10c462ce-f66c-47ec-8c10-1dd40486ba32,1111111231,galesh,,galesh-2,galesh,true,"{""supplier"":""abibas"",""eu_shoes_size"":""39"",""collection"":[""Summer 2016""],""price"":{""EUR"":144.0},""name"":""galesh"",""weight"":{""amount"":""800"",""unit"":""\u0433""}}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:26,2023-06-11 17:26:26
43,382,26ffe952-2536-4003-840f-51f19563a6b7,10699783,Sony SRS-BTV25,9/6/e/9/96e9af5404116e2b14316014273661375d6198cd_10699783_840.jpg,sony-srs-btv25,,true,"{""picture"":""9\/6\/e\/9\/96e9af5404116e2b14316014273661375d6198cd_10699783_840.jpg"",""name"":""Sony SRS-BTV25"",""release_date"":""21 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
44,386,1be05bea-279f-42fe-913c-fef4a0c2fddb,10709378,HP 646995-001,3/d/2/c/3d2c4787654dc416a79b29199e6f40319c957dbb_10709378_2259.jpg,hp-646995-001,,true,"{""picture"":""3\/d\/2\/c\/3d2c4787654dc416a79b29199e6f40319c957dbb_10709378_2259.jpg"",""name"":""HP 646995-001"",""display_diagonal"":{""amount"":""13"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""21 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
45,386,042ae60d-8a62-4c2d-924c-11847f2faa5f,10709379,HP 646997-001,,hp-646997-001,,true,"{""name"":""HP 646997-001"",""display_diagonal"":{""amount"":""13"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""21 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
46,386,c4fb726b-d3c1-47b8-a9dc-d81bdf782489,10720908,Lenovo ThinkVision LS2421p,,lenovo-thinkvision-ls2421p,,true,"{""name"":""Lenovo ThinkVision LS2421p"",""display_diagonal"":{""amount"":""24"",""unit"":""\u0434\u044e\u0439\u043c""},""release_date"":""26 \u0430\u0432\u0433. 2011"",""display_srgb"":false,""display_color"":false,""response_time"":5.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
47,383,fb4c3d67-6220-483b-8200-cb4ecaf264e7,10727018,Lenco XEMIO-655GRY MP3 player & recorder,9/3/d/b/93db765530e70651b850578058a2c7d0b94fe3c8_10727018_8169.jpg,lenco-xemio-655gry-mp3-player-recorder,,true,"{""picture"":""9\/3\/d\/b\/93db765530e70651b850578058a2c7d0b94fe3c8_10727018_8169.jpg"",""name"":""Lenco XEMIO-655GRY MP3 player & recorder"",""release_date"":""26 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
48,385,111920bb-60b5-4b5e-89cb-9f5eae6caa00,10734342,Canon PIXMA MG3150,1/8/9/3/18938b83215939a2d4b88472ef3a40854673932a_10734342_3677.jpg,canon-pixma-mg3150,,true,"{""maximum_print_size"":""A4 \/ Letter (216 x 297 mm)"",""multifunctional_functions"":[""Copy"",""Print"",""Scan""],""picture"":""1\/8\/9\/3\/18938b83215939a2d4b88472ef3a40854673932a_10734342_3677.jpg"",""name"":""Canon PIXMA MG3150"",""release_date"":""27 \u0430\u0432\u0433. 2011"",""color_scanning"":true}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
49,378,2249847c-7bf0-4216-8101-a9f922627134,10734346,Canon Digital IXUS 1100 HS,4/8/8/8/488841f498cbbf967376315ce0511b8ed69c9882_10734346_1480.jpg,canon-digital-ixus-1100-hs,,true,"{""camera_type"":""Compact"",""sensor_type"":""CCD"",""picture"":""4\/8\/8\/8\/488841f498cbbf967376315ce0511b8ed69c9882_10734346_1480.jpg"",""name"":""Canon Digital IXUS 1100 HS"",""total_megapixels"":""16000000"",""weight"":{""amount"":""533"",""unit"":""\u0433""},""release_date"":""27 \u0430\u0432\u0433. 2011"",""auto_exposure"":false,""auto_focus_lock"":false,""auto_focus_assist_beam"":false,""optical_zoom"":12.0}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:09,2023-06-11 17:26:09
50,380,5a56ac48-4e16-4019-bd2b-d9657cf35082,10734920,Canon i-SENSYS LBP7018C,,canon-i-sensys-lbp7018c,,true,"{""maximum_print_size"":""215 x 355 mm"",""name"":""Canon i-SENSYS LBP7018C"",""release_date"":""27 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:10,2023-06-11 17:26:10
51,382,ee33a604-2c5a-415f-9e7f-49779a18857f,10738335,NGS Silver Rook 2.0,f/7/d/7/f7d78d0fbadc3867e3c98b4f2c6514a9ae025fa6_10738335_5132.jpg,ngs-silver-rook-2-0,,true,"{""picture"":""f\/7\/d\/7\/f7d78d0fbadc3867e3c98b4f2c6514a9ae025fa6_10738335_5132.jpg"",""name"":""NGS Silver Rook 2.0"",""release_date"":""27 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:10,2023-06-11 17:26:10
52,385,dd6894c4-7a30-4c0d-b787-992d5693d217,107406,Canon Smartbase MP370 Inkjet 18ppm Zwart 12ppm Kleur 4800X1200dpi Printreso,e/3/3/f/e33f13dd1645466d6d9561541d899914599f55c7_107406_9841.jpg,canon-smartbase-mp370-inkjet-18ppm-zwart-12ppm-kleur-4800x1200dpi-printreso,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""multifunctional_functions"":[""Copy"",""Print"",""Scan""],""picture"":""e\/3\/3\/f\/e33f13dd1645466d6d9561541d899914599f55c7_107406_9841.jpg"",""name"":""Canon Smartbase MP370 Inkjet 18ppm Zwart 12ppm Kleur 4800X1200dpi Printreso"",""power_requirements"":""AC 200-240V 50-60Hz"",""weight"":{""amount"":""8"",""unit"":""\u043a\u0433""},""release_date"":""15 \u0438\u044e\u043b. 2005"",""color_scanning"":false}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:10,2023-06-11 17:26:10
53,380,74b29f34-068c-42f8-9534-899e8377600f,10772282,Ricoh Aficio GX e5550N,c/3/b/a/c3babc64381c4d9de784a46c9b67706e96e1762a_10772282_8764.jpg,ricoh-aficio-gx-e5550n,,true,"{""maximum_print_size"":""A4 (210 x 297 mm)"",""picture"":""c\/3\/b\/a\/c3babc64381c4d9de784a46c9b67706e96e1762a_10772282_8764.jpg"",""name"":""Ricoh Aficio GX e5550N"",""release_date"":""29 \u0430\u0432\u0433. 2011""}","{""PACK"":{""products"":[],""product_models"":[],""groups"":[]},""UPSELL"":{""products"":[],""product_models"":[],""groups"":[]},""X_SELL"":{""products"":[],""product_models"":[],""groups"":[]},""SUBSTITUTION"":{""products"":[],""product_models"":[],""groups"":[]}}",2023-06-11 17:26:10,2023-06-11 17:26:10
